Driver,Effect,Software_Addressable,Proposed_Product,Rank,TAM_USD,Penetration,Margin,Potential_Revenue_USD,Potential_Profit_USD,Derivative_Coefficient
Industrial Production,0.33096554955435464,True,SupplyChain Realtime OS,401,1166224883.3664463,0.04213571544081224,0.22565052248542256,49139719.82552302,11088403.453416547,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime System,402,1166224883.3664463,0.03277137571240751,0.27305682400687353,38218793.81796044,10435902.45730581,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Portal,403,1166224883.3664463,0.025534147525373176,0.21418330259950946,29778558.219639964,6378069.946134256,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Bot,404,1166224883.3664463,0.030440390440132116,0.34284288613254776,35500340.79067216,12171039.295363056,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Planner,405,1166224883.3664463,0.03845406769965264,0.2572115342604354,44846090.61799283,11534931.773436455,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Tracker,406,1166224883.3664463,0.021167324623226447,0.2900409922086623,24685860.68990197,7159911.528023981,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Optimizer,407,1166224883.3664463,0.022767729228061178,0.28138161065712897,26552292.363514476,7471326.791884689,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Simulator,408,1166224883.3664463,0.04255851524815229,0.26353780224421797,49632799.481525525,13080118.894589199,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Platform,409,1166224883.3664463,0.02898234484449573,0.2071076350726398,33799931.73595816,7000223.927450959,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Dashboard,410,1166224883.3664463,0.020743336254847904,0.2645039854468282,24191394.904440973,6398720.365742728,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Marketplace,411,1166224883.3664463,0.04650035812108903,0.23660941681897857,54229874.72626504,12831299.033147836,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode SaaS,412,1166224883.3664463,0.03722166517345464,0.30264587295196427,43408832.12561705,13137503.892482642,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Coach,413,1166224883.3664463,0.021824896025040844,0.22296505637050656,25452736.821288075,5675070.900142164,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Assistant,414,1166224883.3664463,0.02993830380258701,0.3005139761222856,34914794.86036127,10492383.828981107,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode App,415,1166224883.3664463,0.03317105336684291,0.3101292602327368,38684907.843888536,11997321.851796748,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Service,416,1166224883.3664463,0.046027935967195774,0.3137558414897814,53678924.25494115,16842076.0498753,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Studio,417,1166224883.3664463,0.049767416219397474,0.31315416030974746,58039999.1759162,18175467.206312474,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Hub,418,1166224883.3664463,0.045565375850223515,0.32485495376975015,53139475.136475205,17262621.738808442,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Exchange,419,1166224883.3664463,0.041907972868401394,0.3202702724983836,48874120.77057561,15652927.97731116,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Network,420,1166224883.3664463,0.04804049683602231,0.2712811067789439,56026022.81945625,15198801.478884459,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Analytics,421,1166224883.3664463,0.039148610717376305,0.2772409582359159,45656083.96783059,12657736.46854079,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Engine,422,1166224883.3664463,0.04553110961576219,0.2647039404307261,53099513.00118714,14055650.326366806,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode API,423,1166224883.3664463,0.04459180313434199,0.31990318625857084,52004070.40944752,16636267.822397323,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Toolkit,424,1166224883.3664463,0.048856583041057715,0.23733810488861282,56977762.85874063,13522994.25768629,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode OS,425,1166224883.3664463,0.04128858529657736,0.31353792464712293,48151775.571866505,15097407.780877056,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode System,426,1166224883.3664463,0.048088354784139975,0.3360353627083297,56081835.949417934,18845480.0846117,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Portal,427,1166224883.3664463,0.03720577585125345,0.286872977879597,43390301.602686204,12447505.03185644,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Bot,428,1166224883.3664463,0.025018736852126883,0.3462444053635657,29177473.467347484,10102536.950712945,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Planner,429,1166224883.3664463,0.027650523881102805,0.30871043276769383,32246728.988260254,9954901.661308361,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Tracker,430,1166224883.3664463,0.04387385014415937,0.2661823256917072,51166775.7672092,13619691.37186183,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Optimizer,431,1166224883.3664463,0.026335811600871742,0.228344057632953,30713478.81258735,7013240.376089927,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain LowCode Simulator,432,1166224883.3664463,0.045694880027047746,0.27661347301227723,53290506.129987516,14740871.979197897,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Platform,433,1166224883.3664463,0.022704109461148002,0.3075529209144333,26478097.408266358,8143416.198169205,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Dashboard,434,1166224883.3664463,0.02750513158415089,0.3314592126126319,32077168.87370513,10632273.137720726,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Marketplace,435,1166224883.3664463,0.029287153580899256,0.23004062451352147,34155407.26901943,7857131.218678901,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode SaaS,436,1166224883.3664463,0.02254575330664803,0.2767296704956471,26293418.52045427,7276169.043369455,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Coach,437,1166224883.3664463,0.03352212763454862,0.3126968216904714,39094339.39079659,12224675.673590694,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Assistant,438,1166224883.3664463,0.03393807761579109,0.25157239533865566,39579430.60915736,9957092.164485825,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode App,439,1166224883.3664463,0.027849647468988322,0.24172201182049569,32478951.87131755,7850877.588155932,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Service,440,1166224883.3664463,0.04783543705483442,0.22476179031317187,55786877.00005726,12538758.35051358,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Studio,441,1166224883.3664463,0.0496452927367145,0.24903791827883373,57897575.73156795,14418691.733580805,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Hub,442,1166224883.3664463,0.022651707062524923,0.23730355711817974,26416984.427044034,6268844.372873109,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Exchange,443,1166224883.3664463,0.02175243138663856,0.3185044653745874,25368226.75681918,8079893.500681995,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Network,444,1166224883.3664463,0.035376587376233164,0.25054799283002016,41257056.48675042,10336872.69283008,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Analytics,445,1166224883.3664463,0.039861488138946875,0.29459697889254804,46487459.3556563,13695065.082566464,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Engine,446,1166224883.3664463,0.048196162676827706,0.3441890775122569,56207564.19649366,19346029.670002114,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode API,447,1166224883.3664463,0.040420513269962155,0.32267238908662527,47139408.37387351,15210585.520127835,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Toolkit,448,1166224883.3664463,0.04377275301005536,0.27369552990498497,51048873.77378007,13971848.558567425,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode OS,449,1166224883.3664463,0.041133748641002506,0.21173885115253555,47971201.211277865,10157367.032883096,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode System,450,1166224883.3664463,0.04274063249450921,0.34427495107885514,49845189.14591715,17160450.054726906,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Portal,451,1166224883.3664463,0.022549242593772154,0.32541736768877816,26297487.81392363,8557659.26123475,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Bot,452,1166224883.3664463,0.04798940079947814,0.23392833347030934,55966433.35019703,13092134.483888732,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Planner,453,1166224883.3664463,0.035744335628276114,0.3391787338194483,41685933.64909742,14138982.193182398,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Tracker,454,1166224883.3664463,0.04880678013568904,0.21918235765284746,56919681.47123574,12475789.981714547,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Optimizer,455,1166224883.3664463,0.030470126766663518,0.3047216961726285,35535020.03461299,10828291.578475608,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain NoCode Simulator,456,1166224883.3664463,0.02664675498157791,0.24871559429517212,31076108.72048497,7729112.8487968,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Platform,457,1166224883.3664463,0.0206987318001408,0.22302825213967983,24139376.079452556,5383762.8547427,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Dashboard,458,1166224883.3664463,0.03686988483253231,0.2979635099456274,42998577.138554305,12812006.966871453,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Marketplace,459,1166224883.3664463,0.03946735493287511,0.3167540706167325,46027811.40337441,14579496.623598104,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable SaaS,460,1166224883.3664463,0.032458442412163745,0.24102360743617335,37853843.216382176,9123669.84733575,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Coach,461,1166224883.3664463,0.02046742100127575,0.23099447390785804,23869615.670024764,5513749.314080135,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Assistant,462,1166224883.3664463,0.02937163436606112,0.22673102847206983,34253930.86284153,7766428.973743235,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable App,463,1166224883.3664463,0.020604334144898068,0.22361714129977875,24029287.184977036,5373360.507775973,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Service,464,1166224883.3664463,0.03998298660702717,0.2944378124708894,46629153.892422445,13729386.069453323,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Studio,465,1166224883.3664463,0.04807050918194127,0.31972524370959643,56061023.96407514,17924124.54952345,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Hub,466,1166224883.3664463,0.03703268350523574,0.22063345212398172,43188437.00164007,9528813.947510954,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Exchange,467,1166224883.3664463,0.0369221545677547,0.20923925913712713,43059535.40441763,9009745.28680924,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Network,468,1166224883.3664463,0.032926546922325585,0.2585387943420793,38399758.34414898,9927827.225323478,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Analytics,469,1166224883.3664463,0.03283441428088825,0.24197388775921808,38292310.96513448,9265739.355518525,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Engine,470,1166224883.3664463,0.04057491342871471,0.3261416700948169,47319473.68100646,15432852.17433118,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable API,471,1166224883.3664463,0.04305550977796933,0.29416281436863206,50212406.86909516,14770622.920835866,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Composable Toolkit,472,1166224883.3664463,0.036150343979990396,0.20466262700120458,42159430.69172121,8628459.838242874,-0.20047433980784923
